AY691535.1	AFIM01000033.206.1753	99.670	1514	0.0	2769	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691536.1	AFIM01000033.206.1753	99.802	1514	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691537.1	AFIM01000033.206.1753	99.374	1438	0.0	2608	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691541.1	AFIM01000033.206.1753	99.671	1520	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986761.1	AY986761.1.1517	100.000	1517	0.0	2802	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986762.1	AFIM01000033.206.1753	99.802	1514	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986763.1	AFIM01000033.206.1753	99.736	1514	0.0	2774	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986764.1	JASOLX010000056.3560.5115	98.686	1522	0.0	2697	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
AY986765.1	AFIM01000033.206.1753	99.671	1520	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
DQ232517.1	AB236926.4846.6393	100.000	1477	0.0	2728	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus intermedius
DQ232518.1	DQ232518.1.1477	100.000	1477	0.0	2728	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
DQ232519.1	DQ232519.1.1477	100.000	1477	0.0	2728	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU045404.1	DQ232518.1.1477	100.000	1477	0.0	2728	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU470894.1	AFIM01000033.206.1753	99.739	1531	0.0	2806	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
GU561377.1	PQ779990.1.1458	99.861	1435	0.0	2638	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Bacillota bacterium
GU561378.1	DQ232519.1.1477	99.930	1438	0.0	2651	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU907516.1	AFIM01000033.206.1753	98.820	1441	0.0	2562	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN578465.1	AFIM01000033.206.1753	100.000	1478	0.0	2730	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN713285.1	AFIM01000033.206.1753	99.805	1535	0.0	2819	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN787164.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787165.1	DQ232519.1.1477	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787166.1	AFIM01000033.206.1753	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN787167.1	AFIM01000033.206.1753	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN787168.1	DQ232519.1.1477	99.573	1404	0.0	2560	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787169.1	AFIM01000033.206.1753	99.929	1404	0.0	2590	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN787170.1	JN787170.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787171.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787172.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787173.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787174.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787175.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787176.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787177.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787178.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787179.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787180.1	JN787181.1.1404	99.644	1404	0.0	2566	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787181.1	JN787181.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787182.1	JN787181.1.1404	99.573	1404	0.0	2560	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787183.1	JN787171.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787184.1	JN787181.1.1404	99.644	1404	0.0	2566	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787185.1	JN787181.1.1404	99.644	1404	0.0	2566	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787186.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787187.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787188.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787189.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787190.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787191.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787192.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787193.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787194.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787195.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787196.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787197.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787198.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787199.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787200.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787201.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787202.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787203.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787204.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787205.1	MT597725.1.1468	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN787206.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787207.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787208.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787209.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787210.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787211.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787212.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787213.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787214.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787215.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787216.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787217.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787218.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787219.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JN787220.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JX678670.1	MT597583.1.1465	99.790	1431	0.0	2627	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX678671.1	DQ232519.1.1477	99.929	1417	0.0	2612	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX678675.1	DQ232519.1.1477	99.930	1422	0.0	2621	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX993433.1	JN787171.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX993434.1	JN787171.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX993435.1	JN787193.1.1404	100.000	1404	0.0	2593	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JX993436.1	JN787193.1.1404	99.929	1404	0.0	2588	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. whileyi CCUG 39159
JX993438.1	JN787181.1.1404	99.644	1404	0.0	2566	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JX993448.1	AFIM01000033.206.1753	99.929	1404	0.0	2590	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569574.1	AFIM01000033.206.1753	99.229	1426	0.0	2582	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569575.1	AFIM01000033.206.1753	99.719	1426	0.0	2612	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569576.1	CP118032.1567698.1569256	99.369	1427	0.0	2584	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
KC569577.1	AFIM01000033.206.1753	99.930	1426	0.0	2628	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569578.1	AFIM01000033.206.1753	99.930	1426	0.0	2628	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569579.1	CP118032.1567698.1569256	99.299	1427	0.0	2579	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
KC569580.1	AFIM01000033.206.1753	99.790	1426	0.0	2617	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569581.1	CP118032.1567698.1569256	99.299	1427	0.0	2579	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
KC569582.1	CP118032.1567698.1569256	99.369	1427	0.0	2584	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
KC569583.1	AFIM01000033.206.1753	99.930	1426	0.0	2628	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569584.1	KC569584.1.1426	100.000	1426	0.0	2634	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC569585.1	AFIM01000033.206.1753	99.579	1426	0.0	2601	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569586.1	AFIM01000033.206.1753	99.719	1426	0.0	2612	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569587.1	KC569584.1.1426	99.790	1426	0.0	2617	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC569588.1	AFIM01000033.206.1753	99.719	1426	0.0	2612	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569589.1	AFIM01000033.206.1753	99.369	1426	0.0	2584	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569590.1	KC569590.1.1419	100.000	1419	0.0	2621	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC569591.1	KC569584.1.1426	99.018	1426	0.0	2556	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC569592.1	AFIM01000033.206.1753	99.439	1426	0.0	2590	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569593.1	AFIM01000033.206.1753	99.649	1424	0.0	2603	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KC569594.1	KC569584.1.1426	99.018	1426	0.0	2556	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC628749.1	JN787181.1.1404	99.642	1397	0.0	2553	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KC628758.1	PQ779990.1.1458	99.929	1400	0.0	2580	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Bacillota bacterium
KF733689.1	AFIM01000033.206.1753	99.328	1487	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733691.1	AFIM01000033.206.1753	99.462	1487	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733693.1	AFIM01000033.206.1753	99.664	1486	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733694.1	AFIM01000033.206.1753	99.462	1486	0.0	2700	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733700.1	AFIM01000033.206.1753	99.596	1486	0.0	2712	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733702.1	AFIM01000033.206.1753	99.731	1487	0.0	2724	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KF733717.1	BNJU01001146.46780.48313	98.793	1491	0.0	2643	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human saliva metagenome
KF933782.1	JASOLX010000056.3560.5115	98.747	1516	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
KJ728813.1	PQ845660.1.1511	98.853	1482	0.0	2632	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
KJ803946.1	DQ232519.1.1477	99.930	1434	0.0	2643	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KM052286.1	BNJU01001146.46780.48313	99.030	1444	0.0	2579	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human saliva metagenome
KM225745.1	AFIM01000033.206.1753	99.602	1507	0.0	2750	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KX661043.1	DQ232519.1.1477	100.000	1251	0.0	2311	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
