NR_041722.2	CP034543.1435680.1437239	98.372	1536	0.0	2708	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
NR_041722.2	DQ232519.1.1477	99.391	1477	0.0	2687	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
OQ216617.1	JASOLX010000056.3560.5115	98.960	1539	0.0	2748	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
OQ216617.1	CP034543.1435680.1437239	98.698	1536	0.0	2726	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
OQ216617.1	AFIM01000033.206.1753	98.635	1539	0.0	2721	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
OQ216617.1	CP118032.1567698.1569256	98.506	1539	0.0	2712	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
OQ216617.1	PQ845660.1.1511	99.011	1516	0.0	2706	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
JN713285.1	AFIM01000033.206.1753	99.805	1535	0.0	2819	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
JN713285.1	AF104678.1.1573	99.414	1535	0.0	2795	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN713285.1	DQ232519.1.1477	99.932	1477	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
JN713285.1	CP034543.1435680.1437239	98.632	1535	0.0	2719	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
JN713285.1	AY691534.1.1510	99.142	1516	0.0	2715	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU470894.1	AFIM01000033.206.1753	99.739	1531	0.0	2806	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
GU470894.1	AF104678.1.1573	99.347	1531	0.0	2782	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU470894.1	DQ232519.1.1477	99.865	1477	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU470894.1	AY691534.1.1510	99.077	1516	0.0	2710	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
GU470894.1	JN578465.1.1478	99.729	1478	0.0	2708	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AF145245.1	JASOLX010000056.3560.5115	98.219	1516	0.0	2665	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
AF145245.1	CP034543.1435680.1437239	97.951	1513	0.0	2643	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
AF145245.1	PQ845660.1.1511	98.462	1495	0.0	2641	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
AF145245.1	AFIM01000033.206.1753	97.889	1516	0.0	2638	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AF145245.1	CP118032.1567698.1569256	98.133	1500	0.0	2630	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
ON077342.1	AFIM01000033.206.1753	99.405	1512	0.0	2743	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
ON077342.1	AF104678.1.1573	99.074	1512	0.0	2724	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
ON077342.1	DQ232519.1.1477	99.661	1477	0.0	2700	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
ON077342.1	BNJU01001960.111560.113096	98.880	1518	0.0	2699	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human saliva metagenome
ON077342.1	JN578465.1.1478	99.389	1474	0.0	2673	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AF145244.1	CP034543.1435680.1437239	98.743	1512	0.0	2689	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
AF145244.1	JASOLX010000056.3560.5115	98.679	1514	0.0	2684	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
AF145244.1	FM873680.1.1509	98.671	1505	0.0	2669	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured bacterium
AF145244.1	PQ845660.1.1511	98.795	1494	0.0	2651	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
AF145244.1	CP118032.1567698.1569256	98.152	1515	0.0	2641	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
AF145239.1	AFIM01000033.206.1753	99.343	1523	0.0	2760	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AF145239.1	AF104678.1.1573	98.949	1523	0.0	2736	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AF145239.1	DQ232519.1.1477	99.661	1477	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AF145239.1	BNJU01001960.111560.113096	98.561	1529	0.0	2693	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human saliva metagenome
AF145239.1	CP034543.1435680.1437239	98.490	1523	0.0	2687	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
MW595979.1	AFIM01000033.206.1753	99.736	1517	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
MW595979.1	AF104678.1.1573	99.341	1517	0.0	2756	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
MW595979.1	DQ232519.1.1477	99.932	1477	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
MW595979.1	AY691534.1.1510	99.144	1519	0.0	2721	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
MW595979.1	JN578465.1.1478	99.797	1478	0.0	2713	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
NZ_JAQMKN010000038.1	JANPYA010115596.862.2365	100.000	321	3.33e-167	593	Bacteria;Pseudomonadati--other;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;wastewater metagenome
NZ_JAQMKN010000038.1	EU136696.1.1944	99.377	321	2.59e-163	580	Bacteria;Pseudomonadati--other;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Phocaeicola massiliensis
NZ_JAQMKN010000038.1	JBKVJC010000007.810679.812209	98.447	322	7.26e-159	566	Bacteria;Pseudomonadati--other;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Phocaeicola massiliensis
NZ_JAQMKN010000038.1	AY126616.1.1493	100.000	305	2.61e-158	564	Bacteria;Pseudomonadati--other;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Phocaeicola massiliensis
NZ_JAQMKN010000038.1	JBKWEC010000017.109567.111094	98.131	321	3.38e-157	560	Bacteria;Pseudomonadati--other;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Phocaeicola vulgatus
AY986764.1	JASOLX010000056.3560.5115	98.686	1522	0.0	2697	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
AY986764.1	OETB01000024.1.1520	98.618	1520	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
AY986764.1	CP034543.1435680.1437239	98.618	1520	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
AY986764.1	PQ845660.1.1511	98.749	1519	0.0	2689	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
AY986764.1	CP118032.1567698.1569256	98.490	1523	0.0	2682	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
AY691541.1	AFIM01000033.206.1753	99.671	1520	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691541.1	AF104678.1.1573	99.276	1520	0.0	2756	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691541.1	DQ232519.1.1477	99.797	1477	0.0	2712	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691541.1	AY691534.1.1510	99.011	1517	0.0	2706	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691541.1	JN578465.1.1478	99.662	1478	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986765.1	AFIM01000033.206.1753	99.671	1520	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986765.1	AF104678.1.1573	99.276	1520	0.0	2756	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986765.1	DQ232519.1.1477	99.865	1477	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986765.1	AY691534.1.1510	99.079	1520	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986765.1	JN578465.1.1478	99.729	1478	0.0	2708	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
MH628245.1	PQ845660.1.1511	98.947	1520	0.0	2706	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
MH628245.1	JASOLX010000056.3560.5115	98.880	1518	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
MH628245.1	CP118032.1567698.1569256	98.748	1518	0.0	2695	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
MH628245.1	OETB01000024.1.1520	98.551	1518	0.0	2680	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
MH628245.1	CP034543.1435680.1437239	98.614	1515	0.0	2680	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
MH628233.1	JASOLX010000056.3560.5115	98.879	1516	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
MH628233.1	PQ845660.1.1511	98.881	1519	0.0	2700	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
MH628233.1	CP118032.1567698.1569256	98.682	1517	0.0	2687	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
MH628233.1	CP034543.1435680.1437239	98.679	1514	0.0	2686	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
MH628233.1	OETB01000024.1.1520	98.484	1517	0.0	2675	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
KF933782.1	JASOLX010000056.3560.5115	98.747	1516	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
KF933782.1	PQ845660.1.1511	98.749	1519	0.0	2689	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
KF933782.1	CP034543.1435680.1437239	98.613	1514	0.0	2680	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
KF933782.1	CP118032.1567698.1569256	98.550	1517	0.0	2676	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
KF933782.1	OETB01000024.1.1520	98.484	1517	0.0	2675	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
AY986763.1	AFIM01000033.206.1753	99.736	1514	0.0	2774	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986763.1	AF104678.1.1573	99.339	1514	0.0	2750	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986763.1	DQ232519.1.1477	99.865	1477	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986763.1	AY691534.1.1510	99.079	1520	0.0	2717	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986763.1	JN578465.1.1478	99.729	1478	0.0	2708	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691536.1	AFIM01000033.206.1753	99.802	1514	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691536.1	AF104678.1.1573	99.406	1514	0.0	2756	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691536.1	DQ232519.1.1477	99.932	1477	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691536.1	AY691534.1.1510	99.145	1520	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691536.1	JN578465.1.1478	99.797	1478	0.0	2713	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986762.1	AFIM01000033.206.1753	99.802	1514	0.0	2780	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986762.1	AF104678.1.1573	99.406	1514	0.0	2756	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986762.1	DQ232519.1.1477	99.932	1477	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986762.1	AY691534.1.1510	99.145	1520	0.0	2723	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986762.1	JN578465.1.1478	99.797	1478	0.0	2713	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986761.1	AY986761.1.1517	100.000	1517	0.0	2802	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986761.1	AFIM01000033.206.1753	98.549	1516	0.0	2675	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY986761.1	AF104678.1.1573	98.153	1516	0.0	2651	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986761.1	DQ232519.1.1477	98.648	1479	0.0	2617	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY986761.1	AY691534.1.1510	97.898	1522	0.0	2617	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691535.1	AFIM01000033.206.1753	99.670	1514	0.0	2769	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691535.1	AF104678.1.1573	99.273	1514	0.0	2745	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691535.1	DQ232519.1.1477	99.797	1477	0.0	2712	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691535.1	AY691534.1.1510	99.013	1519	0.0	2710	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691535.1	JN578465.1.1478	99.662	1478	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691534.1	AY691534.1.1510	100.000	1510	0.0	2789	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691534.1	AFIM01000033.206.1753	98.945	1517	0.0	2700	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AY691534.1	AF104678.1.1573	98.616	1517	0.0	2680	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691534.1	DQ232519.1.1477	99.256	1479	0.0	2662	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
AY691534.1	JN578465.1.1478	99.122	1480	0.0	2652	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC144558.1	LC144558.1.1509	100.000	1509	0.0	2713	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC144558.1	DQ232519.1.1477	96.343	1504	0.0	2436	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC144558.1	MT597725.1.1468	96.516	1464	0.0	2386	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC144558.1	MT597583.1.1465	96.578	1461	0.0	2386	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC144558.1	AY986761.1.1517	95.248	1515	0.0	2359	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KM225745.1	AFIM01000033.206.1753	99.602	1507	0.0	2750	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
KM225745.1	AF104678.1.1573	99.270	1507	0.0	2732	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KM225745.1	DQ232519.1.1477	99.729	1477	0.0	2706	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KM225745.1	JN578465.1.1478	99.594	1477	0.0	2695	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
KM225745.1	AY691534.1.1510	99.130	1495	0.0	2680	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
MW595978.1	PQ845660.1.1511	99.005	1508	0.0	2691	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
MW595978.1	JASOLX010000056.3560.5115	98.870	1505	0.0	2682	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
MW595978.1	CP034543.1435680.1437239	98.736	1503	0.0	2671	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
MW595978.1	CP118032.1567698.1569256	98.672	1506	0.0	2667	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lactobacillus gasseri
MW595978.1	OETB01000024.1.1520	98.605	1505	0.0	2663	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
MW543923.1	PQ845660.1.1511	98.741	1509	0.0	2669	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured Streptococcus sp.
MW543923.1	CP034543.1435680.1437239	98.602	1502	0.0	2656	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum
MW543923.1	JASOLX010000056.3560.5115	98.538	1505	0.0	2651	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
MW543923.1	OETB01000024.1.1520	98.405	1505	0.0	2645	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human gut metagenome
MW543923.1	AFIM01000033.206.1753	98.472	1505	0.0	2645	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AF145242.1	FM873680.1.1509	98.805	1506	0.0	2682	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured bacterium
AF145242.1	JASOLX010000056.3560.5115	98.741	1509	0.0	2676	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Lacticaseibacillus paracasei
AF145242.1	BNJU01001146.46780.48313	98.609	1510	0.0	2663	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;human saliva metagenome
AF145242.1	AFIM01000033.206.1753	98.541	1508	0.0	2660	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
AF145242.1	AF104678.1.1573	98.210	1508	0.0	2641	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC545465.1	AFIM01000033.206.1753	99.598	1492	0.0	2721	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus SK52 = DSM 20563
LC545465.1	AF104678.1.1573	99.263	1492	0.0	2702	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
LC545465.1	DQ232519.1.1477	99.863	1461	0.0	2686	Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
